3137	14492	1	2019
2432	9244	1	2014
7590	13118	1	2019
391	14581	1	未知年份
5382	7103	1	2017
4037	9688	1	2013
771	9392	1	2019
8931	16046	1	2019
1910	13127	1	2020
12370	13127	1	2019
6965	13056	1	2021
5346	13753	1	2019
11258	14380	1	2015
10776	13239	1	2021
12312	14228	1	2012
1330	9072	1	2021
2313	7590	3	2017,2020,2018
9625	17214	1	2017
11457	14354	1	2012
1896	4169	1	2017
1904	2302	1	2013
1686	15347	1	2021
9035	14933	1	2021
15517	16530	1	2021
614	13530	1	2017
5078	8823	1	2021
14170	16292	1	2017
5741	14302	1	2016
9878	13374	1	2011
369	11297	1	2012
2724	8425	1	2016
1096	2142	1	2019
9351	17159	1	2021
5239	6207	3	2015,2016,2021
8288	8512	1	2021
6768	10572	1	2013
7111	12290	1	2014
7068	14572	1	2013
11336	15146	1	2021
900	5662	1	2013
8412	9790	1	2020
5072	16732	1	2016
5148	6984	1	2019
10994	11073	1	2019
2291	14843	1	2016
10955	14731	1	2014
897	4085	1	2020
8455	9196	1	2011
6688	9813	3	2021,2013,2020
6208	14724	1	2021
4920	13426	1	2020
3037	6439	1	2012
7590	7613	1	2013
11646	14063	1	2013
10153	11969	1	2018
8692	9177	1	2021
2310	8958	1	2019
2657	11410	1	2017
2325	2668	1	2021
7151	11654	1	2015
12928	17181	1	2016
763	4402	1	2016
1310	9878	1	2018
8365	9085	1	2015
922	16883	1	2020
13886	16920	1	2012
3237	6343	1	2016
12171	16386	1	2015
2043	13127	1	2019
13172	14375	1	2012
11707	16175	1	2017
471	10818	1	2021
5772	6083	1	2018
4443	4511	1	2014
15891	16421	1	2021
7966	8562	1	2021
632	8233	1	2017
5149	13503	1	2021
7795	13127	1	2021
15696	15843	1	2021
7986	9257	1	2016
9823	15281	1	2017
2910	11199	1	2021
12356	13757	1	2013
11893	13127	1	2021
7503	10637	1	2020
6968	9003	1	2021
11867	16086	8	2014,2015,2018,2013,2011,2016,2017,2012
1866	16299	1	2017
3897	13127	2	2017,2011
2407	13127	1	2021
14450	14556	1	2015
5709	8322	1	2014
538	8587	1	2018
11928	16185	1	2017
9813	11173	1	2015
5174	6354	1	2021
11895	12394	1	2015
9368	12830	1	2012
3721	15225	1	2020
4592	12721	1	2015
476	14922	1	2014
1935	5130	1	2021
8164	13127	1	2015
3061	8101	1	2012
8384	15976	1	2016
5626	6521	1	2021
4908	15149	2	2020,2015
147	7879	1	2021
900	7579	1	2019
5108	13017	1	2012
2910	3280	1	2011
13127	14254	1	2016
2384	11867	1	2020
2503	7315	1	2019
1916	4750	1	2018
15009	15168	1	2017
6207	11541	1	2015
1127	3249	1	2015
1456	6730	1	2014
1050	5150	1	2016
98	14581	1	2020
136	5236	1	2020
1993	9613	1	2019
753	6551	1	2014
6452	6794	1	2013
7269	10316	1	2011
9555	12600	1	2015
10948	16033	1	2017
3294	7977	1	2011
230	9766	1	2014
11867	12115	1	2017
292	2510	1	2017
10138	13757	1	2012
528	16069	1	2015
7	1749	1	2017
7430	11832	1	2019
7679	14747	1	2016
7315	11463	3	2015,2019,2016
9681	12185	1	2011
6801	17010	1	2016
6238	15209	1	2018
674	9813	1	2019
1261	11867	1	2013
2732	8357	1	2019
617	6137	1	2017
9945	13694	1	2013
3055	14722	1	2016
5400	15939	1	2020
1942	8646	1	2021
15304	15688	1	2012
12290	15934	1	2013
6740	12705	1	2016
596	2237	1	2015
13247	14187	1	2018
1157	6065	1	2011
4903	11867	1	2020
3241	10687	1	2020
2293	15944	1	2016
5694	9719	1	2021
1620	12055	1	2011
6351	6687	1	2020
9421	13127	1	2020
4798	9750	1	2015
12525	17037	1	2018
3599	7428	1	2014
1888	8494	1	2019
885	1091	2	2018,2018
9337	16531	1	2020
5901	16840	1	2021
7315	11179	1	2020
3019	12832	1	2017
884	9495	1	2011
8801	16485	1	2018
6706	13671	1	2019
4341	12034	1	2019
1376	8485	1	2015
147	3235	1	2021
1535	6799	1	2016
7868	9384	1	2017
2011	10377	1	2016
6314	13642	2	2019,2020
12168	16112	1	2020
749	14484	1	2016
891	9813	1	2017
6248	11220	1	2013
1475	13426	1	2011
5082	8667	1	2020
5062	5175	1	2013
15	3723	1	2018
5174	13895	1	2021
3378	7578	1	2016
5288	8346	1	2021
5553	15314	1	2016
7729	11278	1	2020
10698	16732	1	2017
11463	15278	1	2013
10853	12290	1	2016
3915	14362	1	2013
9895	16969	1	2020
8779	12376	1	2012
2270	8460	1	2020
3953	13127	1	2017
380	15528	1	2018
840	9202	1	2014
4200	16476	1	2021
1725	9843	1	2019
13625	16086	1	2021
13757	14049	1	2017
1888	12600	2	2016,2020
6032	16203	1	2012
150	13483	1	2018
4206	9521	1	2011
5062	6778	1	2016
1971	5130	1	未知年份
2588	12024	1	2019
5946	16524	1	2015
11152	15546	1	2011
1741	5998	1	2016
210	4759	1	2015
147	14245	1	2021
471	14079	1	2017
2775	16175	1	2017
2734	9823	1	2019
3514	14581	1	2020
471	3559	1	2020
4085	15954	1	2018
1356	16342	1	2021
2719	14336	1	2020
3651	16945	1	2015
7590	8277	1	2017
7157	10767	1	未知年份
7590	13551	1	2021
3564	16997	1	2013
5130	11816	1	未知年份
8489	9101	1	2012
8708	16745	1	2014
5156	16412	1	2017
54	5311	1	2019
8322	9813	1	2019
1371	6352	1	2019
8945	11748	1	2021
900	1698	1	2021
1387	15257	1	2016
1904	12090	1	2020
9437	15546	1	2016
2868	4507	1	2014
